order_id,order_date,customer_id,customer_name,product_id,product_names,categories,quantity,price,total
343,2014-01-27,198,Customer_9512,201,Smartphone,Electronics,4,6.1,24.4
344,2017-06-22,326,Customer_21881,202,Desk,Office,5,38.61,193.05
345,2015-02-18,379,Customer_2038,211,Plastic Cups,Sundry,7,43.46,304.22
346,2015-05-09,693,Customer_5494,205,Printer,Electronics,10,32.25,322.5
347,2012-11-28,125,Customer_11727,200,Laptop,Electronics,10,12.75,127.5
348,2023-04-14,116,Customer_14585,210,Cabinet,Office,6,19.0,114.0
349,2020-07-29,697,Customer_1481,208,Notebook,Stationery,8,83.97,671.76
350,2013-05-12,450,Customer_3734,200,Laptop,Electronics,6,39.46,236.76
351,2018-03-17,643,Customer_23200,209,Coffee Maker,Electronics,7,24.78,173.46
352,2016-03-16,770,Customer_22559,203,Chair,Office,7,81.64,571.48
353,2020-12-13,308,Customer_23578,206,Paper,Stationery,4,58.92,235.68
354,2023-09-08,784,Customer_15408,203,Chair,Office,7,37.93,265.51
355,2011-04-20,897,Customer_21827,211,Plastic Cups,Sundry,1,6.59,6.59
356,2013-11-23,441,Customer_6233,211,Plastic Cups,Sundry,6,69.83,418.98
357,2021-02-19,361,Customer_23050,206,Paper,Stationery,8,96.67,773.36
358,2016-11-10,234,Customer_2885,207,Pen,Stationery,10,38.38,383.8
359,2016-09-25,285,Customer_22093,208,Notebook,Stationery,1,99.9,99.9
360,2013-12-05,200,Customer_16500,207,Pen,Stationery,1,26.18,26.18
361,2014-11-27,709,Customer_29630,207,Pen,Stationery,3,3.45,10.350000000000001
362,2022-11-17,210,Customer_4356,201,Smartphone,Electronics,5,29.55,147.75
363,2016-12-23,386,Customer_14001,207,Pen,Stationery,5,17.07,85.35
364,2010-01-25,508,Customer_28077,210,Cabinet,Office,5,77.77,388.84999999999997
365,2014-12-25,856,Customer_26922,203,Chair,Office,5,88.46,442.29999999999995
366,2015-01-08,315,Customer_29433,200,Laptop,Electronics,5,42.24,211.20000000000002
367,2021-01-15,167,Customer_2270,204,Monitor,Electronics,7,16.89,118.23
368,2016-10-15,994,Customer_29138,201,Smartphone,Electronics,4,13.48,53.92
369,2016-11-03,578,Customer_26839,205,Printer,Electronics,8,44.87,358.96
370,2015-02-21,350,Customer_31087,208,Notebook,Stationery,8,17.4,139.2
371,2016-11-03,756,Customer_10632,211,Plastic Cups,Sundry,2,78.12,156.24
372,2016-06-17,649,Customer_20049,203,Chair,Office,7,81.89,573.23
373,2019-05-29,674,Customer_9205,207,Pen,Stationery,9,68.9,620.1
374,2010-04-16,245,Customer_3942,204,Monitor,Electronics,7,86.8,607.6
375,2013-09-22,797,Customer_2273,201,Smartphone,Electronics,8,93.63,749.04
376,2015-09-13,442,Customer_16285,208,Notebook,Stationery,6,53.52,321.12
377,2019-10-15,663,Customer_21639,205,Printer,Electronics,9,73.0,657.0
378,2020-12-14,948,Customer_26905,201,Smartphone,Electronics,2,21.99,43.98
379,2019-04-23,837,Customer_14151,207,Pen,Stationery,10,42.3,423.0
380,2011-07-26,538,Customer_29561,205,Printer,Electronics,7,18.89,132.23000000000002
381,2013-11-11,230,Customer_15359,201,Smartphone,Electronics,10,64.38,643.8
382,2018-09-05,101,Customer_27240,208,Notebook,Stationery,7,2.97,20.790000000000003
383,2021-12-20,472,Customer_15418,201,Smartphone,Electronics,5,60.82,304.1
384,2013-12-22,117,Customer_5814,206,Paper,Stationery,6,72.47,434.82
385,2013-04-04,756,Customer_13884,209,Coffee Maker,Electronics,8,8.79,70.32
386,2018-09-11,944,Customer_28886,206,Paper,Stationery,4,77.39,309.56
387,2010-01-05,109,Customer_15674,206,Paper,Stationery,7,47.44,332.08
388,2011-06-27,661,Customer_10466,203,Chair,Office,10,46.11,461.1
389,2021-12-25,619,Customer_10088,205,Printer,Electronics,7,29.42,205.94
390,2013-07-01,330,Customer_24031,209,Coffee Maker,Electronics,4,59.25,237.0
391,2017-06-03,733,Customer_14737,210,Cabinet,Office,3,99.33,297.99
392,2015-11-13,102,Customer_5638,208,Notebook,Stationery,9,50.98,458.82
393,2023-03-05,343,Customer_26965,205,Printer,Electronics,6,62.64,375.84000000000003
394,2014-12-24,429,Customer_26459,203,Chair,Office,3,11.87,35.61
395,2016-12-24,660,Customer_13297,210,Cabinet,Office,1,70.29,70.29
396,2017-07-03,584,Customer_27795,206,Paper,Stationery,2,15.41,30.82
397,2019-03-14,302,Customer_19470,208,Notebook,Stationery,1,67.93,67.93
398,2016-02-27,220,Customer_4969,200,Laptop,Electronics,10,66.22,662.2
399,2022-02-24,563,Customer_9232,201,Smartphone,Electronics,8,57.8,462.4
400,2015-11-17,622,Customer_21105,210,Cabinet,Office,5,95.01,475.05
401,2018-05-16,775,Customer_9900,210,Cabinet,Office,3,78.33,234.99
402,2015-08-22,402,Customer_671,211,Plastic Cups,Sundry,4,20.32,81.28
403,2020-01-05,800,Customer_399,207,Pen,Stationery,8,40.27,322.16
404,2022-09-06,949,Customer_27705,203,Chair,Office,5,72.26,361.3
405,2011-04-12,707,Customer_14530,208,Notebook,Stationery,2,72.43,144.86
406,2021-07-04,964,Customer_19248,208,Notebook,Stationery,7,33.55,234.84999999999997
407,2016-03-24,249,Customer_28499,211,Plastic Cups,Sundry,5,18.34,91.7
408,2022-07-29,521,Customer_19785,204,Monitor,Electronics,1,93.69,93.69
409,2015-08-05,815,Customer_618,202,Desk,Office,4,73.65,294.6
410,2016-02-20,872,Customer_32709,206,Paper,Stationery,1,50.54,50.54
411,2015-08-02,509,Customer_28495,206,Paper,Stationery,10,69.81,698.1
412,2012-06-16,500,Customer_12526,208,Notebook,Stationery,1,85.02,85.02
413,2010-05-03,865,Customer_28272,204,Monitor,Electronics,6,79.76,478.56000000000006
414,2019-06-04,171,Customer_113,204,Monitor,Electronics,6,20.89,125.34
415,2013-01-23,772,Customer_2268,203,Chair,Office,10,63.37,633.6999999999999
416,2014-02-28,338,Customer_18381,201,Smartphone,Electronics,4,74.2,296.8
417,2013-12-02,217,Customer_9205,201,Smartphone,Electronics,10,27.41,274.1
418,2015-03-24,825,Customer_18872,209,Coffee Maker,Electronics,10,8.8,88.0
419,2019-07-21,306,Customer_6853,205,Printer,Electronics,1,58.09,58.09
420,2022-06-05,410,Customer_32545,206,Paper,Stationery,10,19.14,191.4
421,2011-12-18,649,Customer_20359,210,Cabinet,Office,5,11.13,55.650000000000006
422,2021-08-13,544,Customer_24893,200,Laptop,Electronics,3,52.81,158.43
423,2018-05-18,363,Customer_19206,208,Notebook,Stationery,4,26.09,104.36
424,2011-01-13,313,Customer_7880,210,Cabinet,Office,10,7.75,77.5
425,2013-05-26,642,Customer_23995,211,Plastic Cups,Sundry,8,68.86,550.88
426,2012-03-19,492,Customer_28972,209,Coffee Maker,Electronics,8,75.05,600.4
427,2018-12-17,482,Customer_11220,204,Monitor,Electronics,9,48.04,432.36
428,2023-07-17,513,Customer_1171,210,Cabinet,Office,8,30.73,245.84
429,2021-04-22,397,Customer_14004,211,Plastic Cups,Sundry,4,69.53,278.12
430,2012-10-28,467,Customer_21921,210,Cabinet,Office,7,9.14,63.980000000000004
431,2013-05-04,517,Customer_23077,207,Pen,Stationery,1,32.25,32.25
432,2023-03-14,423,Customer_27804,207,Pen,Stationery,5,39.23,196.14999999999998
433,2020-03-27,342,Customer_19630,211,Plastic Cups,Sundry,10,52.83,528.3
434,2017-11-30,474,Customer_909,202,Desk,Office,6,49.06,294.36
435,2016-11-25,920,Customer_28260,201,Smartphone,Electronics,7,79.6,557.1999999999999
436,2011-02-18,140,Customer_4760,205,Printer,Electronics,3,66.13,198.39
437,2015-11-18,562,Customer_27185,202,Desk,Office,2,99.53,199.06
438,2010-10-15,175,Customer_7862,205,Printer,Electronics,2,58.41,116.82
439,2021-02-20,900,Customer_10075,200,Laptop,Electronics,4,29.11,116.44
440,2018-12-12,525,Customer_11540,202,Desk,Office,5,19.94,99.7
441,2017-10-05,345,Customer_26758,202,Desk,Office,6,4.45,26.700000000000003
442,2015-12-25,762,Customer_25420,205,Printer,Electronics,3,14.69,44.07
443,2015-01-02,472,Customer_15977,203,Chair,Office,1,22.81,22.81
444,2014-11-13,867,Customer_7196,202,Desk,Office,2,45.59,91.18
445,2020-10-29,279,Customer_7322,201,Smartphone,Electronics,8,74.99,599.92
446,2012-09-23,813,Customer_1674,203,Chair,Office,9,60.01,540.09
447,2014-07-14,175,Customer_20511,201,Smartphone,Electronics,6,34.41,206.45999999999998
448,2010-01-17,148,Customer_13570,211,Plastic Cups,Sundry,2,23.17,46.34
449,2011-11-24,471,Customer_24956,201,Smartphone,Electronics,3,45.18,135.54
450,2010-05-01,147,Customer_25275,201,Smartphone,Electronics,3,86.31,258.93
451,2011-09-05,406,Customer_4571,211,Plastic Cups,Sundry,9,11.23,101.07000000000001
452,2014-01-17,809,Customer_16106,206,Paper,Stationery,2,30.0,60.0
453,2023-04-18,427,Customer_10137,209,Coffee Maker,Electronics,6,4.18,25.08
454,2017-06-11,850,Customer_11172,206,Paper,Stationery,5,53.28,266.4
455,2018-04-01,178,Customer_13030,209,Coffee Maker,Electronics,6,74.64,447.84000000000003
456,2012-11-20,810,Customer_22510,208,Notebook,Stationery,1,82.78,82.78
457,2020-06-20,684,Customer_14442,209,Coffee Maker,Electronics,5,80.66,403.29999999999995
458,2016-01-19,289,Customer_4885,206,Paper,Stationery,1,86.47,86.47
459,2015-10-03,220,Customer_2168,208,Notebook,Stationery,4,22.65,90.6
460,2013-08-17,633,Customer_27371,208,Notebook,Stationery,8,17.98,143.84
461,2013-03-05,862,Customer_29910,202,Desk,Office,5,20.51,102.55000000000001
462,2018-01-31,362,Customer_25055,207,Pen,Stationery,6,77.8,466.79999999999995
463,2017-08-15,901,Customer_16714,210,Cabinet,Office,7,46.98,328.85999999999996
464,2017-01-12,869,Customer_4344,206,Paper,Stationery,8,73.68,589.44
465,2017-04-26,300,Customer_20511,201,Smartphone,Electronics,4,71.57,286.28
466,2012-10-23,210,Customer_22797,200,Laptop,Electronics,9,28.51,256.59000000000003
467,2018-12-14,305,Customer_26087,201,Smartphone,Electronics,5,56.4,282.0
468,2019-04-06,876,Customer_28023,211,Plastic Cups,Sundry,1,27.35,27.35
469,2014-03-30,457,Customer_17290,203,Chair,Office,10,58.71,587.1
470,2018-09-04,952,Customer_14338,211,Plastic Cups,Sundry,3,86.78,260.34000000000003
471,2016-10-26,277,Customer_24885,204,Monitor,Electronics,1,75.45,75.45
472,2018-02-27,365,Customer_15923,204,Monitor,Electronics,5,36.24,181.20000000000002
473,2020-09-27,103,Customer_22059,211,Plastic Cups,Sundry,2,16.09,32.18
474,2011-09-09,127,Customer_21450,201,Smartphone,Electronics,2,83.45,166.9
475,2015-10-09,194,Customer_26901,202,Desk,Office,4,63.68,254.72
476,2018-11-15,254,Customer_283,202,Desk,Office,1,55.48,55.48
477,2022-02-27,477,Customer_5257,203,Chair,Office,9,40.61,365.49
478,2020-11-01,859,Customer_10987,204,Monitor,Electronics,7,37.63,263.41
479,2011-11-27,611,Customer_31632,200,Laptop,Electronics,4,61.37,245.48
480,2011-03-13,145,Customer_14495,205,Printer,Electronics,2,23.16,46.32
481,2013-08-08,904,Customer_1464,208,Notebook,Stationery,5,95.5,477.5
482,2016-12-05,281,Customer_23962,206,Paper,Stationery,6,19.76,118.56
483,2020-07-12,102,Customer_3629,201,Smartphone,Electronics,9,70.22,631.98
484,2014-03-05,396,Customer_22402,209,Coffee Maker,Electronics,6,90.28,541.6800000000001
485,2011-06-24,387,Customer_1160,208,Notebook,Stationery,5,39.14,195.7
486,2016-04-21,626,Customer_5600,201,Smartphone,Electronics,1,89.28,89.28
487,2016-10-27,264,Customer_11277,210,Cabinet,Office,8,85.54,684.32
488,2013-08-19,250,Customer_17063,201,Smartphone,Electronics,3,38.17,114.51
489,2016-01-30,135,Customer_15377,210,Cabinet,Office,10,15.65,156.5
490,2021-11-22,547,Customer_4344,206,Paper,Stationery,8,95.51,764.08
491,2014-02-08,705,Customer_22183,210,Cabinet,Office,7,81.65,571.5500000000001
492,2011-02-09,173,Customer_15819,200,Laptop,Electronics,3,75.19,225.57
493,2022-02-02,222,Customer_11703,210,Cabinet,Office,2,93.8,187.6
494,2013-10-31,593,Customer_20232,208,Notebook,Stationery,6,32.22,193.32
495,2012-01-06,663,Customer_30006,209,Coffee Maker,Electronics,5,67.46,337.29999999999995
496,2017-06-20,249,Customer_27699,203,Chair,Office,4,83.09,332.36
497,2021-07-06,501,Customer_12605,204,Monitor,Electronics,2,64.88,129.76
498,2023-09-13,937,Customer_14877,211,Plastic Cups,Sundry,6,89.34,536.04
499,2010-04-15,795,Customer_22282,208,Notebook,Stationery,4,37.05,148.2
500,2019-01-12,880,Customer_1231,203,Chair,Office,2,27.21,54.42
501,2015-12-13,288,Customer_21775,207,Pen,Stationery,8,87.4,699.2
502,2012-07-17,618,Customer_23955,203,Chair,Office,9,39.2,352.8
503,2021-07-25,486,Customer_15375,204,Monitor,Electronics,7,49.81,348.67
504,2011-11-10,325,Customer_27644,200,Laptop,Electronics,5,11.28,56.4
505,2018-08-24,253,Customer_23270,202,Desk,Office,7,31.63,221.41
506,2011-03-19,370,Customer_11850,207,Pen,Stationery,4,8.06,32.24
507,2021-12-24,123,Customer_14416,200,Laptop,Electronics,6,38.08,228.48
508,2015-01-20,963,Customer_15864,200,Laptop,Electronics,1,99.17,99.17
509,2019-06-04,957,Customer_17201,211,Plastic Cups,Sundry,7,14.27,99.89
510,2016-01-21,617,Customer_22998,209,Coffee Maker,Electronics,8,19.76,158.08
511,2023-11-10,586,Customer_25797,200,Laptop,Electronics,5,22.83,114.14999999999999
512,2022-01-31,661,Customer_11999,207,Pen,Stationery,1,33.85,33.85
513,2011-04-05,980,Customer_10096,207,Pen,Stationery,10,58.97,589.7
514,2016-10-06,227,Customer_4747,211,Plastic Cups,Sundry,7,3.26,22.82
515,2013-12-30,867,Customer_25150,204,Monitor,Electronics,10,82.05,820.5
516,2013-06-26,777,Customer_30309,202,Desk,Office,9,45.07,405.63
517,2019-12-03,644,Customer_28187,205,Printer,Electronics,3,63.92,191.76
518,2018-01-05,225,Customer_14559,204,Monitor,Electronics,2,94.84,189.68
519,2012-09-22,962,Customer_10560,202,Desk,Office,1,29.12,29.12
520,2016-04-26,756,Customer_11284,201,Smartphone,Electronics,8,88.05,704.4
521,2021-11-20,596,Customer_29564,210,Cabinet,Office,10,26.33,263.29999999999995
522,2018-03-31,151,Customer_24912,203,Chair,Office,3,13.47,40.410000000000004
523,2016-06-04,862,Customer_25667,200,Laptop,Electronics,2,40.1,80.2
524,2023-07-15,400,Customer_26834,203,Chair,Office,8,2.39,19.12
525,2011-05-01,159,Customer_11554,200,Laptop,Electronics,2,93.29,186.58
526,2010-12-29,119,Customer_9114,204,Monitor,Electronics,7,43.81,306.67
527,2022-07-20,121,Customer_25956,203,Chair,Office,7,19.28,134.96
528,2010-02-09,345,Customer_28021,211,Plastic Cups,Sundry,3,18.81,56.42999999999999
529,2013-10-08,254,Customer_8462,211,Plastic Cups,Sundry,9,56.02,504.18
530,2016-05-07,661,Customer_22687,206,Paper,Stationery,4,70.05,280.2
531,2019-12-14,136,Customer_13246,209,Coffee Maker,Electronics,2,6.63,13.26
532,2021-01-24,956,Customer_2477,210,Cabinet,Office,8,27.14,217.12
533,2010-02-26,190,Customer_14290,206,Paper,Stationery,8,50.6,404.8
534,2020-05-14,424,Customer_25809,205,Printer,Electronics,1,53.94,53.94
535,2012-02-25,143,Customer_30923,205,Printer,Electronics,6,30.22,181.32
536,2019-08-21,630,Customer_25251,205,Printer,Electronics,7,45.13,315.91
537,2011-04-11,167,Customer_27641,207,Pen,Stationery,6,62.57,375.42
538,2021-02-01,147,Customer_13802,208,Notebook,Stationery,4,15.46,61.84
539,2012-04-20,101,Customer_4146,203,Chair,Office,5,51.84,259.20000000000005
540,2019-03-10,839,Customer_11343,208,Notebook,Stationery,8,48.99,391.92
541,2018-07-20,571,Customer_32070,207,Pen,Stationery,4,94.71,378.84
542,2023-10-25,404,Customer_23611,211,Plastic Cups,Sundry,10,90.86,908.6
543,2016-02-22,637,Customer_4584,209,Coffee Maker,Electronics,2,20.65,41.3
544,2010-12-31,231,Customer_17257,204,Monitor,Electronics,10,69.87,698.7
545,2011-12-12,904,Customer_2046,211,Plastic Cups,Sundry,9,37.39,336.51
546,2013-03-03,682,Customer_5515,205,Printer,Electronics,9,58.37,525.3299999999999
547,2014-02-11,472,Customer_12109,200,Laptop,Electronics,5,60.09,300.45000000000005
548,2022-02-26,958,Customer_3508,209,Coffee Maker,Electronics,6,89.87,539.22
549,2011-01-26,557,Customer_8344,203,Chair,Office,5,41.98,209.89999999999998
550,2017-05-21,969,Customer_19956,202,Desk,Office,8,4.03,32.24
551,2012-04-19,326,Customer_18532,211,Plastic Cups,Sundry,5,40.98,204.89999999999998
552,2019-11-12,623,Customer_29056,208,Notebook,Stationery,6,13.46,80.76
553,2014-12-16,919,Customer_15408,208,Notebook,Stationery,9,95.55,859.9499999999999
554,2014-04-12,386,Customer_10824,202,Desk,Office,9,32.04,288.36
555,2018-01-15,329,Customer_1062,209,Coffee Maker,Electronics,2,84.91,169.82
556,2023-07-06,712,Customer_12539,207,Pen,Stationery,2,55.66,111.32
557,2023-01-19,891,Customer_17070,204,Monitor,Electronics,6,21.92,131.52
558,2013-12-24,612,Customer_3859,205,Printer,Electronics,8,10.01,80.08
559,2012-12-28,145,Customer_6455,202,Desk,Office,1,9.0,9.0
560,2020-02-11,278,Customer_11055,207,Pen,Stationery,9,10.15,91.35000000000001
561,2012-09-23,268,Customer_20056,211,Plastic Cups,Sundry,8,50.1,400.8
562,2021-03-20,484,Customer_21489,209,Coffee Maker,Electronics,8,68.05,544.4
563,2023-02-04,378,Customer_11675,206,Paper,Stationery,8,99.36,794.88
564,2015-01-14,205,Customer_11422,204,Monitor,Electronics,3,17.29,51.87
565,2023-07-31,215,Customer_18028,209,Coffee Maker,Electronics,5,27.34,136.7
566,2018-02-04,565,Customer_4848,205,Printer,Electronics,2,4.82,9.64
567,2016-05-21,668,Customer_20430,203,Chair,Office,5,70.05,350.25
568,2020-11-22,804,Customer_21534,203,Chair,Office,10,85.08,850.8
569,2019-03-31,808,Customer_6809,200,Laptop,Electronics,10,66.98,669.8000000000001
570,2015-08-27,153,Customer_16146,208,Notebook,Stationery,5,63.88,319.40000000000003
571,2011-06-21,525,Customer_6777,208,Notebook,Stationery,3,38.05,114.14999999999999
572,2018-11-12,855,Customer_11776,200,Laptop,Electronics,5,41.52,207.60000000000002
573,2019-09-07,854,Customer_30344,201,Smartphone,Electronics,9,78.25,704.25
574,2013-10-08,551,Customer_13458,211,Plastic Cups,Sundry,2,38.86,77.72
575,2012-02-01,597,Customer_6620,203,Chair,Office,7,86.99,608.93
576,2017-04-30,334,Customer_21159,203,Chair,Office,2,80.38,160.76
577,2015-12-21,867,Customer_8241,209,Coffee Maker,Electronics,8,39.95,319.6
578,2020-11-12,530,Customer_31048,210,Cabinet,Office,1,94.01,94.01
579,2019-02-27,343,Customer_5929,207,Pen,Stationery,1,99.79,99.79
580,2013-03-24,251,Customer_29422,207,Pen,Stationery,7,46.16,323.12
581,2010-10-23,614,Customer_28689,201,Smartphone,Electronics,10,19.79,197.89999999999998
582,2014-07-19,527,Customer_16485,200,Laptop,Electronics,10,8.85,88.5
583,2016-10-25,960,Customer_15434,211,Plastic Cups,Sundry,4,57.36,229.44
584,2020-09-25,517,Customer_6412,202,Desk,Office,3,43.71,131.13
585,2020-01-23,201,Customer_13804,204,Monitor,Electronics,3,30.39,91.17
586,2019-10-09,246,Customer_28700,203,Chair,Office,8,87.28,698.24
587,2022-04-06,961,Customer_2961,202,Desk,Office,1,62.48,62.48
588,2017-12-08,990,Customer_29564,200,Laptop,Electronics,9,2.39,21.51
589,2022-04-26,382,Customer_20321,207,Pen,Stationery,9,53.11,477.99
590,2018-02-13,223,Customer_17369,211,Plastic Cups,Sundry,4,35.77,143.08
591,2013-10-01,549,Customer_20270,208,Notebook,Stationery,10,69.35,693.5
592,2010-06-28,317,Customer_9288,208,Notebook,Stationery,4,53.37,213.48
593,2021-08-31,822,Customer_16493,200,Laptop,Electronics,6,2.86,17.16
594,2018-04-23,602,Customer_4921,208,Notebook,Stationery,7,69.11,483.77
595,2010-02-16,706,Customer_14638,202,Desk,Office,6,31.84,191.04
596,2015-06-14,546,Customer_24861,210,Cabinet,Office,1,14.21,14.21
597,2014-10-16,442,Customer_25015,206,Paper,Stationery,3,55.83,167.49
598,2014-07-04,412,Customer_31335,201,Smartphone,Electronics,8,36.44,291.52
599,2022-07-08,609,Customer_14731,205,Printer,Electronics,3,32.41,97.22999999999999
600,2017-07-14,416,Customer_12436,204,Monitor,Electronics,1,3.63,3.63
601,2017-12-15,643,Customer_12903,207,Pen,Stationery,7,35.7,249.90000000000003
602,2012-09-12,893,Customer_32443,205,Printer,Electronics,8,12.32,98.56
603,2022-05-22,214,Customer_27701,206,Paper,Stationery,1,31.78,31.78
604,2021-11-23,612,Customer_9176,205,Printer,Electronics,7,91.17,638.19
605,2010-03-15,630,Customer_17118,202,Desk,Office,1,28.17,28.17
606,2016-05-19,329,Customer_3729,208,Notebook,Stationery,6,73.97,443.82
607,2019-09-11,992,Customer_31580,205,Printer,Electronics,1,89.5,89.5
608,2014-05-18,985,Customer_29416,203,Chair,Office,1,77.51,77.51
609,2014-01-02,372,Customer_13001,203,Chair,Office,5,27.8,139.0
610,2012-01-14,594,Customer_26322,204,Monitor,Electronics,9,85.25,767.25
611,2010-10-26,868,Customer_4258,205,Printer,Electronics,2,45.52,91.04
612,2022-04-15,120,Customer_20562,203,Chair,Office,10,99.31,993.1
613,2010-08-19,646,Customer_6470,204,Monitor,Electronics,4,32.35,129.4
614,2015-05-18,219,Customer_26012,210,Cabinet,Office,8,7.0,56.0
615,2016-09-28,929,Customer_18113,208,Notebook,Stationery,8,59.49,475.92
616,2013-10-11,948,Customer_9838,211,Plastic Cups,Sundry,4,36.56,146.24
617,2016-08-14,354,Customer_21863,211,Plastic Cups,Sundry,1,88.12,88.12
618,2010-05-26,199,Customer_4590,200,Laptop,Electronics,1,41.43,41.43
619,2012-05-15,216,Customer_27781,210,Cabinet,Office,4,23.5,94.0
620,2023-08-03,638,Customer_7546,202,Desk,Office,7,44.09,308.63
621,2022-08-11,411,Customer_30735,207,Pen,Stationery,4,49.58,198.32
