,y_test,top1_digit,top1_prob,top2_digit,top2_prob
632,2,2,0.999999,0,6.1978045e-07
633,2,2,0.99999994,8,4.5608243e-08
634,9,9,0.9999997,4,1.9303722e-07
635,2,2,0.9989093,1,0.0010510484
636,7,7,0.9999991,2,5.9998536e-07
637,3,3,0.9995957,8,0.00028820618
638,5,5,0.99999374,8,3.8638786e-06
639,9,9,0.99981594,8,0.0001831826
640,1,1,0.9998214,8,0.00013392261
641,8,8,0.99999994,6,3.0784406e-09
642,0,0,0.9994658,2,0.00042757098
643,2,2,0.9999998,7,6.3698714e-08
644,0,0,0.9999992,2,4.062241e-07
645,5,5,0.99987626,3,0.000121661884
646,2,2,0.9261423,6,0.059871193
647,1,1,0.9999787,8,1.1017198e-05
648,3,3,0.9999997,8,1.9805363e-07
649,7,7,0.9758566,2,0.013128862
650,6,6,0.9982071,5,0.001442731
651,7,7,0.99989957,2,4.9017395e-05
652,1,1,0.9999886,7,3.6475153e-06
653,2,2,0.9999992,0,4.022004e-07
654,5,5,0.99983764,3,0.00014577687
655,8,8,0.99999565,2,3.5082578e-06
656,0,0,0.999999,2,6.354822e-07
657,3,3,0.9999998,5,1.08800826e-07
658,7,7,0.99997383,4,2.1625288e-05
659,2,7,0.7266341,2,0.21429758
660,4,4,0.9999997,2,7.77047e-08
661,0,0,0.99999136,6,4.7515528e-06
662,9,9,0.99999803,3,1.4064906e-06
663,1,1,0.9999905,8,3.1395068e-06
664,8,8,0.9999998,2,1.0919812e-07
665,6,6,0.99999994,4,1.0000812e-09
666,7,7,0.999866,2,5.235e-05
667,7,7,0.9120957,3,0.034076832
668,4,4,0.99999696,2,2.4485266e-06
669,3,3,0.9999977,8,2.1539572e-06
670,4,4,0.999947,9,3.0044217e-05
671,9,9,0.9990464,8,0.00055403996
672,1,1,0.99998504,8,1.1899811e-05
673,9,9,0.99997944,4,1.4171623e-05
674,5,5,0.9388638,3,0.061136074
675,1,1,0.999978,8,8.235739e-06
676,7,7,0.99686635,2,0.0021744582
677,3,3,0.9999922,8,5.3396902e-06
678,9,9,0.9999874,4,6.554685e-06
679,7,7,0.9594292,3,0.028561337
680,6,6,0.9999998,4,6.596977e-08
681,9,9,0.999991,7,4.369393e-06
682,1,1,0.9999725,4,1.1259457e-05
683,3,3,0.99996215,5,3.7538648e-05
684,7,2,0.5866535,7,0.34840885
685,8,8,0.9998825,2,0.00011592447
686,3,3,0.9999998,8,1.08607175e-07
687,3,3,0.99999994,8,8.672618e-09
688,6,6,0.9999475,5,4.677452e-05
689,7,7,0.989834,1,0.008000996
690,2,2,0.99999744,3,1.2784196e-06
691,8,8,0.9998912,2,6.924782e-05
692,5,5,0.99981594,8,0.00017775537
693,8,8,0.9999997,5,1.4490715e-07
694,5,5,0.99999636,8,3.2327252e-06
695,1,1,0.9999456,8,3.1607236e-05
696,1,1,0.9994822,8,0.0002336998
697,4,4,0.9999762,2,2.357349e-05
698,4,4,0.9992385,9,0.0005621914
699,3,3,0.9997002,9,0.00016554985
700,1,1,0.99929166,2,0.00035499156
701,0,0,0.99987006,2,9.5287505e-05
702,7,7,0.9907656,3,0.00536223
703,7,7,0.9996799,3,0.00027598307
704,0,0,0.9998879,2,0.0001118037
705,7,7,0.9998014,3,0.00010544066
706,9,9,0.99999934,4,2.8460724e-07
707,4,4,0.745273,8,0.24851815
708,4,4,0.9999595,8,3.3322205e-05
709,8,8,0.99999994,2,4.790927e-09
710,5,5,0.9999991,3,8.264461e-07
711,5,5,0.9999643,3,3.5613088e-05
712,4,4,0.9984749,9,0.0014927015
713,0,0,0.99999446,9,2.7249916e-06
714,8,8,0.99999994,9,6.114823e-09
715,2,2,0.9977825,8,0.0013291388
716,1,1,0.96404785,7,0.032673974
717,0,0,0.99985147,6,0.00012724061
718,8,8,0.99999887,2,1.0580429e-06
719,4,4,0.99999994,9,4.6370406e-08
720,5,5,0.9880223,6,0.011291566
721,0,0,0.99991256,9,8.102358e-05
722,4,4,0.99999994,9,2.4178908e-09
723,0,0,0.9853915,4,0.014308164
724,6,6,0.99999815,5,1.3743393e-06
725,1,1,0.9999158,8,7.1750976e-05
726,7,7,0.858502,5,0.12328359
727,3,3,0.99999994,8,4.9159127e-08
728,2,2,0.9990491,8,0.00093675323
729,6,6,0.9999965,5,2.1223755e-06
730,7,7,0.9999165,0,7.032903e-05
731,2,2,0.9999998,8,9.976111e-08
732,6,6,0.9999998,4,9.308447e-08
733,9,9,0.999991,4,4.788329e-06
734,3,3,0.9999992,5,6.896109e-07
735,1,1,0.9999421,8,3.8254802e-05
736,4,4,0.99998826,6,6.187802e-06
737,6,6,0.99995834,0,4.133539e-05
738,2,2,0.99891907,8,0.0010790981
739,5,5,0.999999,3,6.8631584e-07
740,4,4,0.58781815,9,0.2114121
741,2,2,0.99998456,8,9.31454e-06
742,0,0,0.99999624,2,3.7395766e-06
743,6,6,0.9999533,5,4.2308795e-05
744,2,2,0.9999991,3,7.254252e-07
745,1,1,0.99998873,7,3.7228103e-06
746,7,7,0.99722457,2,0.001239929
747,3,3,0.99999756,8,2.2679549e-06
748,4,4,0.9999829,2,1.14441855e-05
749,1,1,0.999993,7,4.9317223e-06
750,0,0,0.9999996,6,2.6166174e-07
751,5,5,0.9999997,9,1.9305214e-07
752,4,4,0.9999996,7,3.278145e-07
753,3,3,0.9999997,8,2.2447531e-07
754,1,1,0.9999872,8,1.0741886e-05
755,1,1,0.9999302,4,2.3909162e-05
756,7,7,0.9967664,2,0.0021598234
757,4,4,0.9999992,8,6.644958e-07
758,9,9,0.9999594,8,3.9414415e-05
759,9,9,0.9994112,8,0.00033131274
760,4,4,0.92506456,9,0.07397489
761,8,8,0.9990833,2,0.00071574625
762,4,4,0.9998095,6,0.00018137008
763,0,0,0.99960357,9,0.00037487366
764,2,2,0.9999992,8,6.8845503e-07
765,4,4,0.999963,8,3.231756e-05
766,5,5,0.9999997,3,2.796765e-07
767,1,1,0.9998942,2,9.944308e-05
768,1,1,0.99997073,8,1.8500701e-05
769,6,6,0.9999346,5,6.118682e-05
770,4,4,0.99999994,9,2.6861201e-08
771,7,7,0.9998691,9,0.00010947283
772,1,1,0.9998369,8,5.654096e-05
773,9,9,0.9999986,8,8.890973e-07
774,4,4,0.999684,9,0.0003029845
775,2,2,0.99999994,7,3.2590766e-08
776,4,4,0.9999842,2,1.1518569e-05
777,1,1,0.9998848,2,6.7948306e-05
778,5,5,0.9999998,8,6.8478876e-08
779,5,5,0.9999998,9,4.889654e-08
780,3,3,0.9999986,5,1.2315156e-06
781,8,8,0.9974231,6,0.0022459896
782,3,3,0.9999983,8,8.6508294e-07
783,1,1,0.99996454,9,1.3335186e-05
784,4,4,0.9999977,5,2.010117e-06
785,5,5,0.99973,3,0.0002701068
786,6,6,0.9992502,5,0.0004420613
787,8,8,0.9999997,9,9.1642896e-08
788,9,9,0.999991,8,6.451345e-06
789,4,4,0.9999189,9,3.7387796e-05
790,1,1,0.999922,8,4.0973908e-05
791,5,5,0.92986435,9,0.07011301
792,3,3,0.99999994,8,1.6664086e-09
793,8,8,0.99999994,2,1.6284375e-08
794,0,0,0.9999998,2,1.226093e-07
795,3,3,0.999653,5,0.00023954072
796,2,2,0.99999744,8,1.8338643e-06
797,5,5,0.9999735,8,2.4024872e-05
798,1,1,0.9998598,2,7.912619e-05
799,2,2,0.99999994,7,1.5979637e-09
800,8,8,0.9996754,6,0.00031992112
801,3,3,0.99999946,8,3.0987871e-07
802,4,4,0.9999997,5,6.32913e-08
803,4,4,0.99999994,2,2.9158878e-09
804,0,0,0.9999977,6,1.1591968e-06
805,8,8,0.99999994,9,2.3864896e-11
806,8,8,0.99999994,6,3.8434533e-10
807,3,3,0.9999996,5,4.1593609e-07
808,3,3,0.9999626,5,3.7273618e-05
809,1,1,0.9999173,8,3.479298e-05
810,7,7,0.99947506,2,0.00051956746
811,3,3,0.9999992,8,4.5909428e-07
812,5,5,0.99999994,6,2.7527344e-10
813,9,9,0.8019923,8,0.19798332
814,6,6,0.9999992,5,7.0378314e-07
815,3,3,0.9999797,9,1.0321568e-05
816,2,2,0.9999973,8,1.3565154e-06
817,6,6,0.9998806,0,0.000111628375
818,1,1,0.9995124,2,0.0002101925
819,3,3,0.99999994,5,1.0676335e-08
820,6,6,0.99999887,5,9.67624e-07
821,0,0,0.99999803,6,1.9200552e-06
822,7,7,0.9999327,3,5.661642e-05
823,2,2,0.99999875,7,5.277407e-07
824,1,1,0.9999996,7,2.26566e-07
825,7,7,0.99998826,2,5.283181e-06
826,1,1,0.9999704,8,1.841065e-05
827,4,4,0.9986238,8,0.0013183047
828,2,2,0.9999928,8,6.600071e-06
829,4,4,0.8817657,8,0.117328055
830,2,2,0.999999,4,6.157378e-07
831,1,1,0.9991719,9,0.0003563943
832,7,7,0.9999413,3,4.3045464e-05
833,9,9,0.99952143,4,0.000249824
834,6,6,0.99983096,1,0.0001339714
835,1,1,0.9999837,8,9.840321e-06
836,1,1,0.9999843,2,1.3612351e-05
837,2,2,0.9999872,1,1.2693722e-05
838,4,4,0.9999983,2,1.7207625e-06
839,8,8,0.9997585,6,0.00012067579
840,1,1,0.99963546,7,0.00024148545
841,7,7,0.9999984,4,1.1620612e-06
842,7,7,0.9828502,3,0.011163512
843,4,4,0.99999994,5,3.3353562e-09
844,8,8,0.9868594,9,0.0069539063
845,0,0,0.99993163,2,6.698821e-05
846,7,7,0.833976,9,0.09102833
847,3,3,0.9999998,8,1.2175404e-07
848,1,1,0.99999946,2,1.7582674e-07
849,3,3,0.99999994,8,2.934309e-10
850,1,1,0.99997526,2,1.1469064e-05
851,0,0,0.9999998,2,5.319608e-08
852,7,7,0.9995659,2,0.0003716452
853,7,7,0.9999556,2,2.287484e-05
854,0,0,0.99999636,6,2.4635392e-06
855,3,3,0.99999994,8,1.8874575e-08
856,5,5,0.99997526,9,1.724226e-05
857,5,5,0.999996,3,3.844454e-06
858,2,2,0.99999994,8,3.098122e-08
859,7,7,0.9998817,1,5.8586647e-05
860,6,6,0.99999994,5,5.0770904e-08
861,6,6,0.9999992,5,4.1726534e-07
862,9,9,0.99997216,4,2.0682106e-05
863,2,2,0.99998087,8,1.9107987e-05
864,8,8,0.99999994,2,2.129968e-08
865,3,3,0.9999992,5,6.335302e-07
866,5,5,0.99982643,6,0.00017314407
867,2,2,0.99999887,8,6.7677695e-07
868,2,2,0.99999636,8,1.5393765e-06
869,5,5,0.99999934,9,3.3091618e-07
870,6,6,0.99886286,5,0.0006672384
871,0,0,0.99999434,2,5.0139906e-06
872,8,8,0.9999905,9,8.616441e-06
873,2,2,0.9999966,7,2.4623275e-06
874,9,9,0.99608916,8,0.0038396926
875,2,2,0.9999104,8,8.5586915e-05
876,8,8,0.99999994,5,4.1683483e-09
877,8,8,0.99992114,2,7.085094e-05
878,8,8,0.9999775,9,2.1509446e-05
879,8,8,0.99999994,5,2.2944247e-08
880,7,7,0.99784887,3,0.0013774286
881,4,4,0.9756119,9,0.024308767
882,9,7,0.5982972,9,0.2388667
883,3,3,0.9355477,5,0.064244084
884,0,0,0.9999992,6,4.800034e-07
885,6,6,0.9999704,5,2.5813466e-05
886,6,6,0.99999946,0,3.1394885e-07
887,3,3,0.999999,5,8.914069e-07
888,2,2,0.99996084,3,2.1926477e-05
889,1,1,0.9999872,8,4.4672674e-06
890,3,3,0.99966335,5,0.00033620567
891,2,2,0.99999934,1,5.6642057e-07
892,2,2,0.9999997,8,1.055087e-07
893,9,9,0.99999815,8,9.0358054e-07
894,3,3,0.9999533,2,3.989582e-05
895,0,0,0.976517,6,0.022726234
896,0,0,0.9640649,4,0.019159468
897,5,5,0.9999996,6,3.1969248e-07
898,7,7,0.99953514,3,0.00034909602
899,8,8,0.99999994,5,3.3973344e-09
900,1,1,0.9693628,3,0.022599528
901,4,4,0.99999934,9,6.226279e-07
902,4,4,0.9723842,9,0.02738205
903,6,6,0.9999861,5,1.3436707e-05
904,0,0,0.9999985,5,6.851985e-07
905,2,2,0.9999979,3,1.7745112e-06
906,9,9,0.9999884,7,4.35679e-06
907,1,1,0.9999923,2,3.4517252e-06
908,4,4,0.9999941,8,1.9365748e-06
909,7,7,0.99980617,2,0.00017454398
910,4,4,0.99999994,2,2.984535e-09
911,7,7,0.9944132,3,0.0054581324
912,3,3,0.9999998,5,8.151977e-08
913,9,9,0.99994105,4,4.8825947e-05
914,8,8,0.99999994,2,8.6825894e-11
915,8,8,0.999994,6,5.323719e-06
916,4,4,0.9910641,2,0.008605686
917,7,7,0.9995045,3,0.000278511
918,1,1,0.99979615,9,6.624206e-05
919,2,2,0.99999803,1,8.9525514e-07
920,1,1,0.99986196,8,6.0251758e-05
921,2,2,0.99999994,3,7.921821e-09
922,2,2,0.9998923,7,6.0278762e-05
923,3,3,0.99999994,8,3.868092e-09
924,2,2,0.78181607,7,0.20806487
925,3,3,0.99999994,5,3.194742e-08
926,2,2,0.99882156,8,0.0010127758
927,3,3,0.99999565,5,2.774313e-06
928,9,9,0.9997897,8,0.00020644983
929,1,1,0.99996763,8,2.051584e-05
930,7,7,0.9999164,2,7.1981995e-05
931,4,4,0.99999815,9,1.7436997e-06
932,0,0,0.99999374,6,3.5069663e-06
933,3,3,0.9999997,5,2.5168208e-07
934,5,5,0.99999946,9,4.6349274e-07
935,5,5,0.99992675,8,6.1326966e-05
936,8,8,0.9945972,6,0.0041205487
937,6,6,0.99999994,4,1.7229805e-08
938,3,3,0.62501967,5,0.37496334
939,2,2,0.99930525,0,0.00059091626
940,6,6,0.9996149,5,0.00035798195
941,7,7,0.99984646,2,9.1523485e-05
942,6,6,0.9999984,5,1.5030274e-06
943,6,6,0.99934214,5,0.00040572596
944,3,3,0.99947685,8,0.00051662826
945,2,2,0.99999934,8,5.389541e-07
946,7,7,0.9867416,2,0.009081997
947,8,8,0.5581427,9,0.44097787
948,1,1,0.9999531,8,1.833345e-05
949,1,1,0.99983597,4,7.32278e-05
950,7,7,0.99607044,3,0.0029463393
951,5,5,0.9998722,9,0.00012708172
952,6,6,0.999909,4,6.520918e-05
953,4,4,0.9999973,9,1.4746703e-06
954,9,9,0.9999946,4,3.0923347e-06
955,5,5,0.9999972,6,2.1793192e-06
956,1,1,0.98264796,5,0.012839242
957,3,3,0.99989563,5,0.00010338714
958,3,3,0.96402997,2,0.035122525
959,4,4,0.99987054,5,7.9393416e-05
960,7,7,0.9998565,9,0.0001308032
961,8,8,0.99999994,3,1.5694611e-09
962,9,9,0.9804028,8,0.019569749
963,1,1,0.99978423,8,0.00010716834
964,1,1,0.9999648,7,2.0086933e-05
965,6,6,0.98412037,0,0.013414518
966,9,9,0.9087817,8,0.091090016
967,1,1,0.9999992,8,2.2500032e-07
968,4,4,0.99999994,1,2.1551864e-08
969,4,4,0.9770058,8,0.022207936
970,5,5,0.99999994,8,1.4615244e-08
971,4,4,0.99999887,8,7.0796466e-07
972,0,0,0.9999996,2,3.785906e-07
973,6,6,0.99999994,8,5.16714e-10
974,2,2,0.9999996,8,1.8693774e-07
975,2,2,0.9999972,8,2.6387197e-06
976,3,3,0.9998812,8,0.00011861002
977,1,1,0.9989588,2,0.000695574
978,5,5,0.99999994,9,2.672766e-08
979,1,1,0.99980235,2,0.00015615506
980,2,2,0.99999994,8,1.740536e-08
981,0,0,0.99999875,2,1.0020425e-06
982,3,3,0.9999402,8,5.5426335e-05
983,8,8,0.99999994,2,2.2402999e-08
984,1,1,0.99995273,9,1.47455185e-05
985,2,2,0.9999971,8,2.8310678e-06
986,6,6,0.99999255,5,6.6007874e-06
987,7,7,0.99837077,3,0.0014830374
988,1,1,0.9996872,4,0.00012171744
989,6,6,0.9999183,8,7.659345e-05
990,2,2,0.9999998,8,8.140681e-08
991,3,3,0.9999997,8,1.6677201e-07
992,9,9,0.9990602,8,0.00092475093
993,0,0,0.99999744,8,1.5355218e-06
994,1,1,0.9962667,8,0.003115062
995,2,2,0.9998967,0,9.091564e-05
996,2,2,0.9999952,8,4.3685195e-06
997,0,0,0.9999996,2,3.279361e-07
998,8,8,0.9999972,5,1.1476925e-06
999,9,9,0.99539196,8,0.0029069036
1000,9,9,0.9994908,3,0.00032473556
1001,0,0,0.9999936,6,4.596063e-06
1002,2,2,0.9927,3,0.004971731
1003,5,5,0.999981,3,1.8926356e-05
1004,1,1,0.99957246,8,0.00018255138
1005,9,9,0.99988765,8,0.000107770415
1006,7,7,0.9867995,9,0.008490986
1007,8,8,0.9999984,9,1.5585313e-06
1008,1,1,0.99993116,4,2.7620583e-05
1009,0,0,0.99988645,6,0.00011309858
1010,4,4,0.99998766,8,1.0212448e-05
1011,1,1,0.99996656,6,1.195753e-05
1012,7,7,0.99961513,3,0.00031164786
1013,9,9,0.99999255,4,6.610842e-06
1014,6,5,0.9701201,0,0.020071127
1015,4,4,0.9992434,8,0.00055411167
1016,2,2,0.9999972,4,2.4937692e-06
1017,6,6,0.9999843,8,7.1313516e-06
1018,8,8,0.99999994,2,1.817395e-08
1019,1,1,0.99999887,7,9.1798563e-07
1020,3,3,0.99999994,8,5.7976632e-09
1021,7,7,0.4925334,2,0.39587817
1022,5,5,0.9994339,9,0.0005655953
1023,4,4,0.9999998,6,3.9558824e-08
1024,4,4,0.9998348,8,0.00016483072
1025,1,1,0.99999946,7,2.676983e-07
1026,8,8,0.99899244,5,0.00076753605
1027,1,1,0.9999705,7,2.213855e-05
1028,3,3,0.9999998,5,1.06062764e-07
1029,8,8,0.99999994,9,1.2953824e-08
1030,1,1,0.99999243,7,5.9940403e-06
1031,2,2,0.9999992,7,5.3318024e-07
1032,5,5,0.9996383,6,0.00033879303
1033,8,8,0.9986881,2,0.0012625261
1034,0,0,0.99999577,2,2.6040252e-06
1035,6,6,0.99999684,4,3.1242614e-06
1036,2,2,0.9999996,8,1.77652e-07
1037,1,1,0.9999617,2,2.7020717e-05
1038,1,1,0.9999576,8,1.8186454e-05
1039,7,2,0.3195912,7,0.29663002
1040,1,1,0.9999748,8,1.2611153e-05
1041,5,5,0.99999994,9,4.2324866e-10
1042,3,3,0.99999696,5,2.968136e-06
1043,4,4,0.9999996,9,3.5764035e-07
1044,6,6,0.9293236,8,0.06357434
1045,9,9,0.99371535,8,0.0037137137
1046,5,5,0.9999998,3,1.6846678e-07
1047,0,0,0.99943507,2,0.00040328965
1048,9,9,0.9999872,8,8.831132e-06
1049,2,2,0.99999994,0,1.1092954e-08
1050,2,2,0.9999928,0,5.4099164e-06
1051,4,4,0.99997765,8,1.1608026e-05
1052,8,8,0.9999899,5,7.2793864e-06
1053,2,2,0.9999997,3,1.4960185e-07
1054,1,1,0.99993294,8,4.6026726e-05
1055,7,7,0.9975755,2,0.0010602666
1056,2,2,0.99999803,8,1.1098045e-06
1057,4,4,0.9999998,8,7.135142e-08
1058,9,9,0.999989,8,1.0607508e-05
1059,4,4,0.9999991,9,8.2996564e-07
1060,4,4,0.9999935,2,2.162533e-06
1061,0,0,0.9990385,6,0.0009332528
1062,3,3,0.999071,7,0.00057116547
1063,9,9,0.99999875,4,4.7582103e-07
1064,2,2,0.9999768,3,8.895075e-06
1065,2,2,0.99999803,1,9.4951054e-07
1066,3,3,0.9999936,8,6.330016e-06
1067,3,3,0.9999977,5,1.4579394e-06
1068,8,8,0.9999756,4,1.2404697e-05
1069,3,3,0.999988,5,1.1551395e-05
1070,5,5,0.99999994,3,7.671111e-09
1071,7,7,0.99982667,2,0.00011704618
1072,3,3,0.99514407,5,0.0048124725
1073,5,5,0.9999482,8,3.889235e-05
1074,8,8,0.9999998,3,1.0242964e-07
1075,1,1,0.99989194,9,2.966759e-05
1076,2,2,0.9999108,3,6.528957e-05
1077,4,4,0.99998695,9,1.2043919e-05
1078,4,4,0.99977374,2,0.00013958257
1079,6,6,0.9999942,4,3.2288824e-06
1080,4,4,0.9999756,9,1.92712e-05
1081,9,9,0.99990314,4,4.7885867e-05
1082,5,5,0.9999246,8,5.775177e-05
1083,1,1,0.99994475,2,1.7183525e-05
1084,0,0,0.9999996,6,3.369285e-07
1085,6,6,0.99998885,5,9.384689e-06
1086,9,9,0.99981165,8,0.00015513973
1087,5,5,0.9999983,8,1.647123e-06
1088,9,9,0.9999903,4,9.1512775e-06
1089,5,5,0.99992603,3,7.389168e-05
1090,9,9,0.975914,8,0.021077853
1091,7,7,0.999701,2,0.00028320873
1092,3,3,0.99996454,5,3.4969806e-05
1093,8,8,0.99999815,2,1.7372993e-06
1094,0,0,0.99999803,2,1.3059968e-06
1095,3,3,0.9999996,5,3.1498712e-07
1096,7,7,0.9999992,0,4.722796e-07
1097,1,1,0.9998703,8,6.640206e-05
1098,3,3,0.9999986,5,1.3301694e-06
1099,6,6,0.9999905,5,6.036957e-06
1100,7,7,0.9997878,9,0.00013920713
1101,8,8,0.9999283,3,2.282501e-05
1102,5,5,0.9999998,3,1.14919864e-07
1103,9,9,0.99994534,5,3.2746302e-05
1104,7,7,0.9997082,3,0.0002713689
1105,9,9,0.9999961,4,1.0858353e-06
1106,6,6,0.99999994,5,2.6786811e-08
1107,9,9,0.8027382,3,0.12928446
1108,6,6,0.99977016,5,0.00022960363
1109,3,3,0.9999986,8,1.2971349e-06
1110,7,7,0.9999873,2,8.478097e-06
1111,4,4,0.99999267,9,4.5222278e-06
1112,4,6,0.54122454,4,0.4585955
1113,5,5,0.99999994,9,1.7985794e-09
1114,3,3,0.73721683,8,0.25724906
1115,5,5,0.9999972,9,2.5575446e-06
1116,4,4,0.9999824,8,1.1420859e-05
1117,7,7,0.99979115,2,0.0001749608
1118,8,8,0.9999996,2,3.1969125e-07
1119,7,7,0.9935072,2,0.006470697
1120,8,8,0.9999997,9,1.3896646e-07
1121,0,0,0.99717295,6,0.0028201828
1122,7,7,0.96475935,2,0.022492351
1123,6,6,0.9999998,5,1.4023684e-07
1124,8,8,0.9998219,9,0.0001723831
1125,8,8,0.9999986,9,1.2238072e-06
1126,7,7,0.99943054,2,0.0005139049
1127,3,3,0.99999756,8,2.2523193e-06
1128,3,3,0.9996394,7,0.0003210254
1129,1,1,0.99986076,8,7.3741416e-05
1130,9,9,0.99988955,4,7.151758e-05
1131,5,5,0.99999756,6,2.2743834e-06
1132,2,2,0.99999994,7,7.880018e-09
1133,7,7,0.9963423,2,0.003284454
1134,3,3,0.9999998,5,1.2063569e-07
1135,5,5,0.9999946,8,2.988537e-06
1136,1,1,0.9999637,8,2.4736746e-05
1137,1,1,0.99994344,8,1.7179473e-05
1138,2,2,0.9979455,1,0.0020057713
1139,1,1,0.9999029,8,5.267997e-05
1140,4,4,0.99999994,9,1.00693205e-08
1141,7,7,0.99548376,3,0.0034141731
1142,4,4,0.99999934,6,3.4595948e-07
1143,7,7,0.9987379,2,0.0006383393
1144,5,5,0.9999998,3,8.127602e-08
1145,4,4,0.9985753,9,0.001209838
1146,5,5,0.99999577,3,3.8308713e-06
1147,4,4,0.9946861,7,0.0052609933
1148,0,0,0.9999973,2,2.333631e-06
1149,8,8,0.99999946,9,3.438206e-07
1150,3,3,0.9999706,5,2.9265226e-05
1151,6,6,0.9999803,5,1.7261003e-05
1152,9,9,0.9994632,7,0.00050508324
1153,6,6,0.99942935,8,0.00041772376
1154,0,0,0.9999704,5,1.2169741e-05
1155,2,2,0.99999183,8,4.8165825e-06
1156,7,7,0.72688925,8,0.27010253
1157,4,4,0.9987115,7,0.0010986942
1158,4,4,0.99999994,6,2.427596e-08
1159,4,4,0.9995894,8,0.00023319185
1160,4,4,0.9999997,6,1.8473733e-07
1161,6,6,0.9998293,5,0.00016489727
1162,6,6,0.99999994,4,1.22909425e-08
1163,4,4,0.9999977,8,1.9991094e-06
1164,7,7,0.99996954,9,2.19103e-05
1165,9,9,0.9999928,4,6.6679113e-06
1166,3,3,0.9676674,8,0.030938137
1167,4,4,0.99998707,7,6.3883513e-06
1168,5,5,0.9999997,8,1.9173311e-07
1169,5,5,0.99985933,8,0.00010329341
1170,8,8,0.99999994,5,7.307342e-12
1171,7,7,0.9994441,9,0.00034200368
1172,3,3,0.9999998,5,1.0344075e-07
1173,7,7,0.9864751,8,0.006946745
1174,2,2,0.99999946,1,2.78247e-07
1175,7,7,0.9993506,3,0.00054467126
1176,0,0,0.99999386,8,5.810147e-06
1177,2,2,0.9999961,8,1.4834462e-06
1178,4,4,0.86005694,8,0.084483795
1179,1,1,0.9999744,4,9.685537e-06
1180,1,1,0.99994236,8,3.520416e-05
1181,6,6,0.5803485,1,0.4105904
1182,6,6,0.5792388,5,0.41337234
1183,9,9,0.99961966,8,0.00038021983
1184,2,2,0.99995977,1,3.8184295e-05
1185,8,8,0.9999996,2,1.8377524e-07
1186,7,7,0.9999998,4,8.26809e-08
1187,2,2,0.9999421,1,5.7206154e-05
1188,0,0,0.99999887,8,5.838573e-07
1189,1,1,0.99996346,8,2.2494038e-05
1190,5,5,0.99999994,8,6.9408803e-09
1191,0,0,0.9998524,2,0.000104829
1192,9,9,0.99780655,4,0.0011904945
1193,1,1,0.9999725,8,1.1770172e-05
1194,7,7,0.99957854,3,0.0002827369
1195,0,0,0.9999985,8,1.313056e-06
1196,6,6,0.9999139,5,7.425812e-05
1197,0,0,0.9999955,2,3.170039e-06
1198,8,8,0.9999997,5,2.4945734e-07
1199,6,6,0.9999686,5,3.117704e-05
1200,8,8,0.9999723,5,1.566257e-05
1201,1,1,0.999939,7,3.8622435e-05
1202,8,8,0.99761397,6,0.0018105
1203,0,0,0.99999624,2,2.168464e-06
1204,3,3,0.99999315,8,3.8765065e-06
1205,3,3,0.99999994,8,3.151636e-09
1206,7,7,0.9822439,2,0.016613523
1207,2,2,0.9999998,8,1.0454834e-07
1208,3,3,0.99998266,8,1.4628513e-05
1209,6,6,0.9931423,8,0.005100162
1210,2,2,0.99999875,3,6.0794457e-07
1211,1,1,0.9999829,7,6.180933e-06
1212,6,6,0.9941474,8,0.0051637082
1213,1,1,0.9999793,7,7.967949e-06
1214,1,1,0.999891,7,6.614374e-05
1215,3,3,0.9999992,8,4.5535222e-07
1216,7,7,0.9790274,2,0.013390354
1217,9,9,0.99979734,8,0.00010267526
1218,0,0,0.9999837,6,1.6043574e-05
1219,8,8,0.99999803,3,1.2509634e-06
1220,0,0,0.9999984,6,1.4193878e-06
1221,5,5,0.9999986,8,6.704938e-07
1222,4,4,0.99999815,8,1.7635911e-06
1223,0,0,0.99999315,9,2.7178921e-06
1224,2,2,0.99791074,4,0.001988871
1225,8,8,0.99999994,2,1.0382195e-09
1226,7,2,0.8075177,7,0.1916569
1227,2,2,0.99999815,1,1.4614927e-06
1228,9,9,0.9999034,5,9.2759554e-05
1229,8,8,0.9999998,3,1.2830242e-07
1230,4,4,0.9998319,9,0.00016288662
1231,0,0,0.99993485,2,2.6920221e-05
1232,9,9,0.66465217,4,0.16368161
1233,5,5,0.99999875,6,1.138145e-06
1234,8,8,0.9999986,5,5.474985e-07
1235,5,5,0.9999978,8,2.0714347e-06
1236,1,1,0.99978447,8,0.00013495628
1237,2,2,0.9999868,1,1.3101219e-05
1238,1,1,0.9999687,8,1.4817012e-05
1239,3,3,0.99942434,5,0.0005728413
1240,1,1,0.99985623,7,0.00012302687
1241,7,7,0.9999495,2,4.8596732e-05
1242,4,9,0.97316796,4,0.026367923
1243,5,5,0.99998575,6,1.20552e-05
1244,7,7,0.98355573,2,0.013367965
1245,2,2,0.99999994,8,4.806572e-08
1246,0,0,0.99997634,6,1.5861293e-05
1247,9,5,0.9932467,3,0.0022992862
1248,8,8,0.9952074,6,0.0046891947
1249,8,8,0.99999994,2,6.8738344e-09
1250,6,6,0.9997039,5,0.0002422995
1251,2,2,0.9984238,4,0.0010937945
1252,5,5,0.99999946,8,2.2991692e-07
1253,4,4,0.99999934,6,4.9058013e-07
1254,1,1,0.99996704,9,1.289084e-05
1255,9,9,0.99999934,4,4.1668517e-07
1256,2,2,0.9966615,3,0.0013106148
